order_id,customer_id,customer_name,email,order_date,ship_date,region,channel,product_category,quantity,unit_price,discount_pct,order_status,payment_status,delivery_days,customer_age,postcode,Duplicate,DateValidation,,,,,,
O001826,C02568,Grace Adeyemi,grace.adeyemi2568@example.com,10/07/2026,12/07/2026,South,Store,Fashion,10,27,15,delivered,paid,2,63,EX1 3AW,1,FALSE,,,,,,
O006762,C03711,Robert Bello,robert.bello3711@example.com,30/07/2026,05/08/2026,East,Phone,Beauty,6,15,0,open,paid,6,62,B5 4KO,1,FALSE,,,,,,
O007773,C05043,Grace Green,grace.green5043@example.com,27/07/2026,31/07/2026,North,Phone,Home,11,104,0,shipped,paid,4,64,EX1 5FR,1,FALSE,,,,,,
O006279,C03725,Grace Khan,grace.khan3725@example.com,15/07/2026,18/07/2026,North,Phone,Beauty,11,47,0,shipped,paid,3,55,M1 5NM,1,FALSE,,,,,,
O008080,C02553,Grace Smith,grace.smith2553@example.com,04/07/2026,06/07/2026,North,Web,Beauty,11,62,0,delivered,paid,2,63,X4 0TW,1,FALSE,,,,,,
O004328,C04703,Samuel Cole,samuel.cole4703@example.com,07/07/2026,09/07/2026,South,Web,Electronics,9,108,20,shipped,paid,2,18,K9 7JC,2,FALSE,,,,,,
O006581,C02431,Hana Ade,hana.ade2431@example.com,28/07/2026,29/07/2026,North,Phone,Fashion,11,38,10,shipped,paid,1,62,H1 1LR,1,FALSE,,,,,,
O002214,C01849,Marcus Nwosu,marcus.nwosu1849@example.com,22/07/2026,29/07/2026,East,Phone,Home,12,24,5,delivered,pending,7,59,NE4 0VL,1,FALSE,,,,,,
O007716,C00684,Tom Green,tom.green684@example.com,05/07/2026,11/07/2026,South,Store,Beauty,1,23,15,shipped,pending,6,36,P7 1NQ,1,FALSE,,,,,,
O008414,C02678,Femi Brown,femi.brown2678@example.com,27/07/2026,28/07/2026,West,Phone,Home,6,25,0,cancelled,refund_pending,1,48,K4 6EU,1,FALSE,,,,,,
O003504,C02355,Yusuf James,yusuf.james2355@example.com,24/07/2026,27/07/2026,East,Phone,Fashion,3,,15,cancelled,refund_pending,3,39,A7 0CM,1,FALSE,,,,,,
O003442,C00982,Hana Brown,hana.brown982@example.com,12/07/2026,14/07/2026,North,Web,Fashion,11,39,20,shipped,paid,2,57,SL8 8YX,1,FALSE,,,,,,
O009701,C03515,Chen Bello,chen.bello3515@example.com,11/07/2026,15/07/2026,East,Web,Home,4,115,0,delivered,paid,4,49,CA2 7TU,1,FALSE,,,,,,
O009090,C01480,Hana James,hana.james1480@example.com,11/07/2026,18/07/2026,North,Web,Home,11,80,0,cancelled,refund_pending,7,52,XF3 1UH,1,FALSE,,,,,,
O003197,C05447,Samuel Mensah,samuel.mensah5447@example.com,30/07/2026,04/08/2026,West,Web,Beauty,8,59,20,shipped,pending,5,44,H2 9RQ,1,FALSE,,,,,,
O005087,C04760,Hana Khan,hana.khan4760@example.com,15/07/2026,21/07/2026,North,Web,Electronics,11,189,5,delivered,paid,6,45,L7 9JT,1,FALSE,,,,,,
O006706,C00213,David Owusu,david.owusu213@example.com,15/07/2026,21/07/2026,East,Phone,Home,8,114,0,open,paid,6,45,J2 2KH,1,FALSE,,,,,,
O001177,C03248,Femi Brown,femi.brown3248@example.com,02/07/2026,05/07/2026,East,Phone,Beauty,9,20,0,shipped,paid,3,54,Y6 4YO,1,FALSE,,,,,,
O001076,C02058,Yusuf Stone,yusuf.stone2058@example.com,07/07/2026,12/07/2026,East,Web,Fashion,3,34,5,pending_review,paid,5,42,UR7 1WU,1,FALSE,,,,,,
O007955,C04268,Helen Hassan,helen.hassan4268@example.com,28/07/2026,01/08/2026,East,Web,Beauty,11,25,0,open,pending,4,32,KU3 4DP,1,FALSE,,,,,,
O003063,C04268,Helen Hassan,helen.hassan4268@example.com,13/07/2026,15/07/2026,North,Web,Electronics,11,78,5,open,pending,2,58,KU3 4DP,1,FALSE,,,,,,
O007147,C04285,Femi Okafor,femi.okafor4285@example.com,14/07/2026,15/07/2026,West,Phone,Home,5,87,0,returned,refund_pending,1,47,F5 4FE,1,FALSE,,,,,,
O001006,C04576,Helen Evans,helen.evans4576,01/07/2026,07/07/2026,West,Store,Home,11,58,5,shipped,paid,6,54,PB3 3SW,1,FALSE,,,,,,
O006112,C04259,Tom Mensah,tom.mensah4259@example.com,13/07/2026,19/07/2026,South,Phone,Home,11,70,0,shipped,paid,6,24,E6 6SP,1,FALSE,,,,,,
O005078,C04695,Rita Mensah,rita.mensah4695@example.com,11/07/2026,14/07/2026,East,Web,Fashion,7,44,0,delivered,paid,3,25,X8 9RS,1,FALSE,,,,,,
O007030,C01809,Helen Khan,helen.khan1809@example.com,08/07/2026,11/07/2026,North,Web,Fashion,11,46,0,shipped,paid,3,63,X9 3MA,1,FALSE,,,,,,
O008323,C01913,Grace Cole,,25/07/2026,27/07/2026,South,Phone,Home,5,116,0,shipped,paid,2,69,DC9 9EB,1,FALSE,,,,,,
O003546,C02724,Leo Green,leo.green2724@example.com,02/07/2026,,West,Phone,Beauty,11,60,20,shipped,paid,5,57,G9 7XZ,1,TRUE,,,,,,
O009844,C01324,Chloe Farah,chloe.farah1324@example.com,29/07/2026,30/07/2026,West,Web,Electronics,11,223,0,shipped,paid,1,21,A2 4XE,1,FALSE,,,,,,
O005127,C05062,Yusuf Osei,yusuf.osei5062@example.com,06/07/2026,12/07/2026,South,Store,Electronics,6,104,0,shipped,paid,6,63,GT4 9EP,1,FALSE,,,,,,
O001916,C02509,Kwame Ibrahim,kwame.ibrahim2509@example.com,08/07/2026,11/07/2026,West,Web,Home,8,57,0,cancelled,pending,3,69,RP5 1RZ,1,FALSE,,,,,,
O001836,C03931,Chloe Hassan,chloe.hassan3931@example.com,13/07/2026,18/07/2026,West,Phone,Home,7,21,15,shipped,paid,5,38,RV1 4YU,1,FALSE,,,,,,
O000352,C04426,Ben Smith,ben.smith4426@example.com,24/07/2026,27/07/2026,East,Web,Fashion,2,30,0,shipped,pending,3,53,A6 7SX,1,FALSE,,,,,,
O009053,C01013,Helen Yusuf,helen.yusuf1013@example.com,02/07/2026,07/07/2026,North,Phone,Fashion,11,50,0,shipped,paid,5,28,C4 4HQ,1,FALSE,,,,,,
O004975,C00941,Ella Brown,ella.brown941@example.com,30/07/2026,06/08/2026,East,Store,Home,2,55,10,shipped,paid,7,31,MP2 5EX,1,FALSE,,,,,,
O001674,C02377,Helen Yusuf,helen.yusuf2377@example.com,03/07/2026,04/07/2026,North,Phone,Beauty,11,53,0,shipped,paid,1,35,X8 2PB,1,FALSE,,,,,,
O008293,C04698,Marcus Mensah,marcus.mensah4698@example.com,08/07/2026,10/07/2026,South,Web,Electronics,4,83,5,delivered,paid,2,51,KX7 6ED,1,FALSE,,,,,,
O005118,C03087,Tom Farah,tom.farah3087@example.com,17/07/2026,21/07/2026,East,Store,Beauty,12,12,15,cancelled,refund_pending,4,22,R4 7NY,1,FALSE,,,,,,
O001873,C04883,Rita Stone,rita.stone4883@example.com,01/07/2026,04/07/2026,West,Web,Fashion,7,41,10,shipped,paid,3,35,B1 0FB,1,FALSE,,,,,,
O003113,C05136,Nadia Park,nadia.park5136@example.com,01/07/2026,08/07/2026,East,Web,Beauty,11,41,20,delivered,paid,7,67,LD2 7EL,1,FALSE,,,,,,
O002773,C04630,Ruth Bello,ruth.bello4630@example.com,05/07/2026,06/07/2026,West,Phone,Beauty,4,14,20,shipped,paid,1,58,XN8 1PG,1,FALSE,,,,,,
O009698,C05266,Jon Ade,jon.ade5266@example.com,23/07/2026,24/07/2026,North,Phone,Fashion,11,35,15,cancelled,refund_pending,1,47,FB7 7DW,1,FALSE,,,,,,
O002115,C00619,Jon Adeyemi,jon.adeyemi619@example.com,26/07/2026,29/07/2026,North,Phone,Fashion,11,17,5,shipped,paid,3,44,VH9 9PZ,1,FALSE,,,,,,
O001987,C02042,Jon James,jon.james2042@example.com,23/07/2026,30/07/2026,North,Phone,Beauty,11,48,5,delivered,paid,7,46,OX5 4NN,1,FALSE,,,,,,
O008325,C00518,Hana Baker,hana.baker518@example.com,20/07/2026,21/07/2026,West,Web,Fashion,6,55,20,cancelled,refund_pending,1,64,N6 5OL,1,FALSE,,,,,,
O001518,C01744,Ivy Ade,ivy.ade1744@example.com,28/07/2026,02/08/2026,East,Phone,Home,5,104,10,open,pending,5,53,S3 5FE,1,FALSE,,,,,,
O007578,C00890,Sam Farah,sam.farah890@example.com,11/07/2026,14/07/2026,South,Store,Electronics,5,143,10,delivered,paid,3,39,V9 1KC,1,FALSE,,,,,,
O003380,C01344,Ella Bello,ella.bello1344@example.com,05/07/2026,06/07/2026,South,Phone,Fashion,5,44,20,delivered,paid,1,34,S8 3PD,1,FALSE,,,,,,
O007745,C00796,Ngozi Adeyemi,ngozi.adeyemi796@example.com,27/07/2026,29/07/2026,East,Phone,Electronics,4,180,15,cancelled,refund_pending,2,31,D7 0WK,1,FALSE,,,,,,
O004001,C04076,Jon Noor,jon.noor4076@example.com,22/07/2026,29/07/2026,North,Web,Electronics,11,284,15,shipped,paid,7,51,V2 0RU,1,FALSE,,,,,,
O004470,C05268,Kofi Nwosu,kofi.nwosu5268@example.com,28/07/2026,29/07/2026,North,Phone,Electronics,11,132,20,shipped,paid,1,63,TX6 4UE,1,FALSE,,,,,,
O006418,C03052,Kofi Yusuf,kofi.yusuf3052@example.com,04/07/2026,11/07/2026,North,Phone,Electronics,11,185,15,cancelled,refund_pending,7,21,YG1 9AQ,1,FALSE,,,,,,
O001625,C05463,Ben Farah,ben.farah5463@example.com,30/07/2026,05/08/2026,West,Web,Fashion,8,44,0,cancelled,refund_pending,6,70,HH8 7ZM,1,FALSE,,,,,,
O009431,C04009,Maya Khan,maya.khan4009@example.com,05/07/2026,11/07/2026,West,Store,Fashion,3,47,10,shipped,pending,6,27,M5 6UU,1,FALSE,,,,,,
O000135,C03935,Liam Mensah,liam.mensah3935@example.com,19/07/2026,22/07/2026,East,Phone,Home,1,97,10,shipped,pending,3,52,ND3 3LB,1,FALSE,,,,,,
O005767,C05159,Kwame Reyes,kwame.reyes5159@example.com,20/07/2026,27/07/2026,North,Phone,Home,11,52,20,shipped,paid,7,31,FK1 9JW,1,FALSE,,,,,,
O004173,C00153,Kwame Yusuf,kwame.yusuf153@example.com,02/07/2026,05/07/2026,North,Phone,Fashion,11,36,0,open,paid,3,56,O6 8KS,1,FALSE,,,,,,
O006067,C02415,Leo Cole,leo.cole2415@example.com,23/07/2026,25/07/2026,North,Phone,Electronics,11,241,5,shipped,paid,2,68,WR3 1CC,1,FALSE,,,,,,
O006779,C03338,Leo James,leo.james3338@example.com,08/07/2026,13/07/2026,North,Web,Beauty,11,18,20,returned,refund_pending,5,43,F7 4EY,1,FALSE,,,,,,
O006186,C00756,Tom White,tom.white756,17/07/2026,18/07/2026,South,Web,Home,7,66,0,delivered,paid,1,37,HU9 4CY,1,FALSE,,,,,,
O006805,C00769,Amara Hassan,amara.hassan769@example.com,23/07/2026,29/07/2026,West,Phone,Home,1,27,5,delivered,paid,6,32,G3 9KJ,1,FALSE,,,,,,
O007130,C05255,Hana Farah,hana.farah5255@example.com,03/07/2026,08/07/2026,East,Store,Home,8,38,0,open,pending,5,21,AV9 2WX,1,FALSE,,,,,,
O008050,C03625,Amara Mensah,,28/07/2026,03/08/2026,East,Phone,Fashion,9,23,0,shipped,paid,6,52,B9 3LO,1,FALSE,,,,,,
O001736,C01253,Leo King,leo.king1253@example.com,16/07/2026,23/07/2026,North,Web,Home,11,66,20,cancelled,refund_pending,7,37,AN6 1TJ,1,FALSE,,,,,,
O008982,C00380,Leo Yusuf,leo.yusuf380@example.com,06/07/2026,12/07/2026,North,Web,Beauty,11,70,15,shipped,paid,6,56,MU3 7YS,1,FALSE,,,,,,
O000071,C00701,Lina Yusuf,lina.yusuf701@example.com,22/07/2026,29/07/2026,South,Phone,Fashion,2,35,10,delivered,paid,7,64,G3 1ZE,1,FALSE,,,,,,
O001431,C03977,Peter White,peter.white3977@example.com,10/07/2026,16/07/2026,West,Web,Beauty,3,19,15,delivered,paid,6,48,S1 5EC,1,FALSE,,,,,,
O003957,C01902,Tom Owusu,tom.owusu1902@example.com,01/07/2026,06/07/2026,West,Web,Beauty,7,36,0,open,pending,5,51,RL5 6UW,1,FALSE,,,,,,
O008104,C00587,Tom Nwosu,tom.nwosu587@example.com,05/07/2026,11/07/2026,West,Phone,Fashion,4,47,0,returned,refund_pending,6,59,D8 9AB,1,FALSE,,,,,,
O011064,C90064,Liam Nwosu,liam.nwosu2302@example.com,07/07/2026,10/07/2026,North,Phone,Fashion,11,33,0,delivered,paid,3,46,FR8 6WG,1,FALSE,,,,,,
O001315,C02302,Liam Nwosu,liam.nwosu2302@example.com,25/07/2026,31/07/2026,North,Store,Home,11,44,15,shipped,paid,6,19,FR8 6WG,1,FALSE,,,,,,
O007312,C03542,Kwame Li,kwame.li3542@example.com,28/07/2026,03/08/2026,,Phone,Beauty,6,31,0,shipped,paid,6,36,C2 0YE,1,FALSE,,,,,,
O009692,C02656,Paul Cole,paul.cole2656@example.com,10/07/2026,15/07/2026,West,Web,Beauty,9,31,0,shipped,paid,5,18,VE9 9VU,1,FALSE,,,,,,
O000926,C00613,Ivy Yusuf,ivy.yusuf613@example.com,15/07/2026,21/07/2026,East,Web,Fashion,8,18,15,cancelled,refund_pending,6,46,KA3 3GR,1,FALSE,,,,,,
O001409,C03109,Kwame Reyes,kwame.reyes3109@example.com,03/07/2026,10/07/2026,West,Store,Beauty,4,35,0,shipped,paid,7,42,KA9 8KJ,1,FALSE,,,,,,
O007779,C04722,Hana Stone,hana.stone4722@example.com,30/07/2026,06/08/2026,West,Store,Fashion,10,54,10,delivered,paid,7,67,F4 8KN,1,FALSE,,,,,,
O007014,C00440,Sam Cole,sam.cole440@example.com,20/07/2026,,South,Phone,Home,1,27,0,shipped,paid,3,53,O4 1JG,1,TRUE,,,,,,
O003725,C00516,Liam Okafor,liam.okafor516@example.com,24/07/2026,26/07/2026,North,Phone,Beauty,11,48,0,shipped,paid,2,54,EK5 7NX,1,FALSE,,,,,,
O011019,C90019,Nadia Bello,,15/07/2026,16/07/2026,East,Phone,Beauty,7,34,10,shipped,paid,1,66,WU1 2TW,1,FALSE,,,,,,
O002702,C01747,Sam Okafor,,17/07/2026,20/07/2026,East,Store,Home,5,111,15,open,paid,3,41,A2 1YH,1,FALSE,,,,,,
O004194,C00373,Kwame Cole,kwame.cole373@example.com,04/07/2026,05/07/2026,East,Web,Home,7,101,0,open,pending,1,59,Y2 0HF,1,FALSE,,,,,,
O006733,C05080,Aisha Khan,aisha.khan5080@example.com,07/07/2026,10/07/2026,East,Web,Electronics,3,72,0,delivered,paid,3,23,YS8 2EE,1,FALSE,,,,,,
O002630,C00360,Omar Stone,omar.stone360@example.com,15/07/2026,22/07/2026,East,Store,Home,10,31,5,shipped,paid,7,25,O9 4PD,1,FALSE,,,,,,
O003452,C01998,Liam Osei,liam.osei1998@example.com,03/07/2026,04/07/2026,North,Phone,Beauty,11,48,20,shipped,paid,1,34,NY8 5TC,1,FALSE,,,,,,
O006546,C03110,Liam Osei,liam.osei3110@example.com,20/07/2026,22/07/2026,North,Phone,Electronics,11,269,0,shipped,paid,2,67,J9 7NU,1,FALSE,,,,,,
O003416,C01763,Liam Smith,liam.smith1763@example.com,30/07/2026,02/08/2026,North,Web,Electronics,11,199,0,shipped,paid,3,21,DF2 7SY,1,FALSE,,,,,,
O002371,C00741,Daniel Carter,daniel.carter741@example.com,27/07/2026,02/08/2026,South,Phone,Beauty,5,26,5,returned,refund_pending,6,69,VK6 7LY,1,FALSE,,,,,,
O007196,C03767,Robert Hassan,robert.hassan3767@example.com,24/07/2026,25/07/2026,West,Store,Home,4,79,0,shipped,paid,1,29,G2 2UX,1,FALSE,,,,,,
O000182,C05147,Leo King,leo.king5147@example.com,15/07/2026,21/07/2026,South,Store,Home,4,92,0,shipped,paid,6,47,WF2 3TK,1,FALSE,,,,,,
O007381,C04896,David Park,david.park4896@example.com,13/07/2026,16/07/2026,East,Phone,Fashion,10,21,5,open,pending,3,52,BX5 9PJ,1,FALSE,,,,,,
O008884,C00562,Lina Baker,lina.baker562@example.com,02/07/2026,06/07/2026,North,Web,Home,11,101,0,open,pending,4,32,F9 8YK,1,FALSE,,,,,,
O006224,C03137,Lina Diallo,lina.diallo3137@example.com,07/07/2026,08/07/2026,North,Web,Home,11,112,15,delivered,paid,1,34,NP6 0YT,1,FALSE,,,,,,
O000562,C03947,Jon Nwosu,jon.nwosu3947@example.com,19/07/2026,,West,Web,Beauty,8,50,0,shipped,paid,6,28,B7 6ZG,1,TRUE,,,,,,
O002315,C01950,Paul James,paul.james1950@example.com,12/07/2026,17/07/2026,East,Store,Home,10,69,10,delivered,paid,5,37,K7 2FS,1,FALSE,,,,,,
O002009,C05019,Marcus Brown,marcus.brown5019@example.com,20/07/2026,22/07/2026,North,Store,Home,11,13,0,shipped,pending,2,48,UE3 8SZ,1,FALSE,,,,,,
O005003,C03460,Zainab Nwosu,zainab.nwosu3460@example.com,28/07/2026,29/07/2026,East,Store,Home,4,50,5,shipped,paid,1,37,CK4 7XC,1,FALSE,,,,,,
O003000,C01085,Chloe James,chloe.james1085@example.com,07/07/2026,14/07/2026,East,Phone,Home,5,33,0,delivered,paid,7,58,P4 8JX,1,FALSE,,,,,,
O001281,C04113,Chloe Ali,chloe.ali4113@example.com,29/07/2026,02/08/2026,West,Web,Home,-3,86,0,shipped,paid,4,26,L3 0NT,1,FALSE,,,,,,
O003903,C00708,Amina Ali,amina.ali708@example.com,15/07/2026,16/07/2026,West,Web,Home,5,46,10,shipped,paid,1,30,D7 1HD,1,FALSE,,,,,,
O005657,C04110,David Yusuf,david.yusuf4110@example.com,06/07/2026,10/07/2026,South,Store,Home,9,78,10,delivered,paid,4,43,T4 2YJ,1,FALSE,,,,,,
O004602,C04079,Hana Okafor,hana.okafor4079@example.com,26/07/2026,31/07/2026,East,Web,Electronics,11,219,0,open,pending,5,68,N2 0SF,1,FALSE,,,,,,
O003592,C00914,Maya Diallo,maya.diallo914@example.com,29/07/2026,02/08/2026,South,Phone,Beauty,10,67,0,delivered,paid,4,46,OB2 3CW,1,FALSE,,,,,,
O009621,C03550,Marcus Carter,marcus.carter3550@example.com,10/07/2026,15/07/2026,North,Phone,Home,11,38,5,shipped,paid,5,68,E6 9UD,1,FALSE,,,,,,
O008882,C00801,Marcus Evans,marcus.evans801@example.com,20/07/2026,21/07/2026,North,Phone,Fashion,11,18,0,shipped,paid,1,49,VB6 3FW,1,FALSE,,,,,,
O008368,C01563,Ben Smith,,10/07/2026,16/07/2026,East,Phone,Beauty,5,55,0,delivered,pending,6,50,DR6 5FY,1,FALSE,,,,,,
O004683,C00843,Kofi Yusuf,kofi.yusuf843@example.com,01/07/2026,08/07/2026,East,Web,Home,10,64,15,cancelled,refund_pending,7,45,CU6 6NX,1,FALSE,,,,,,
O004640,C01848,Zainab Baker,zainab.baker1848@example.com,29/07/2026,05/08/2026,West,Phone,Fashion,10,36,20,cancelled,failed,7,65,G1 1MP,1,FALSE,,,,,,
O003966,C04490,Leo Li,leo.li4490@example.com,24/07/2026,29/07/2026,South,Web,Electronics,9,81,0,shipped,paid,5,26,L6 1KX,1,FALSE,,,,,,
O009184,C04057,Marcus King,marcus.king4057@example.com,29/07/2026,05/08/2026,North,Phone,Home,11,57,0,shipped,pending,7,69,JO1 0CJ,1,FALSE,,,,,,
O008452,C04218,Ella Farah,ella.farah4218@example.com,09/07/2026,10/07/2026,West,Web,Electronics,6,299,0,open,paid,1,26,B4 9RA,1,FALSE,,,,,,
O009843,C05010,Omar Stone,,28/07/2026,02/08/2026,South,Phone,Home,3,31,0,shipped,paid,5,50,LD9 0QY,1,FALSE,,,,,,
O006234,C00848,Marcus King,marcus.king848@example.com,29/07/2026,04/08/2026,North,Phone,Home,11,36,5,open,pending,6,18,V4 9AU,1,FALSE,,,,,,
O009932,C02971,Hana Brown,hana.brown2971@example.com,15/07/2026,22/07/2026,West,Phone,Home,3,88,0,delivered,paid,7,47,V5 4SD,1,FALSE,,,,,,
O001830,C02048,Marcus Li,marcus.li2048@example.com,04/07/2026,10/07/2026,North,Phone,Electronics,11,185,0,delivered,paid,6,23,E3 4VC,1,FALSE,,,,,,
O003677,C01388,Marcus Nwosu,marcus.nwosu1388@example.com,28/07/2026,03/08/2026,North,Web,Beauty,11,42,0,delivered,paid,6,57,P6 4KV,1,FALSE,,,,,,
O006735,C05074,Sam Ibrahim,sam.ibrahim5074@example.com,05/07/2026,09/07/2026,South,Web,Fashion,-3,29,0,shipped,paid,4,19,H4 4WW,1,FALSE,,,,,,
O008717,C02187,Marcus Okafor,marcus.okafor2187@example.com,08/07/2026,09/07/2026,North,Phone,Fashion,11,55,5,shipped,pending,1,33,B8 8JL,1,FALSE,,,,,,
O002226,C02672,Marcus Smith,marcus.smith2672@example.com,07/07/2026,09/07/2026,North,Store,Home,11,110,0,shipped,paid,2,64,C9 9PG,1,FALSE,,,,,,
O008301,C00473,Mary Hassan,mary.hassan473@example.com,10/07/2026,11/07/2026,North,Web,Electronics,11,237,10,delivered,paid,1,33,BG8 3TE,1,FALSE,,,,,,
O009681,C05014,Ruth Ibrahim,ruth.ibrahim5014@example.com,22/07/2026,23/07/2026,East,Store,Beauty,3,27,0,shipped,paid,1,60,JL8 0WJ,1,FALSE,,,,,,
O008154,C00611,Daniel Brown,daniel.brown611@example.com,04/07/2026,05/07/2026,East,Phone,Beauty,12,20,10,open,pending,1,29,AW8 9KX,1,FALSE,,,,,,
O008731,C01367,Ngozi King,ngozi.king1367@example.com,12/07/2026,18/07/2026,South,Phone,Fashion,1,45,0,delivered,paid,6,40,VN7 7DA,2,FALSE,,,,,,
O002865,C00392,Mary Smith,mary.smith392@example.com,12/07/2026,17/07/2026,North,Web,Electronics,11,45,0,shipped,paid,5,64,TO3 3KX,1,FALSE,,,,,,
O005665,C00522,Zainab Cole,zainab.cole522@example.com,25/07/2026,28/07/2026,West,Web,Beauty,6,40,0,open,paid,3,26,D8 7BG,1,FALSE,,,,,,
O007252,C04662,Daniel Park,daniel.park4662@example.com,08/07/2026,09/07/2026,East,Web,Beauty,1,10,5,shipped,paid,1,23,PE6 9SZ,1,FALSE,,,,,,
O008442,C01765,Maya Smith,maya.smith1765@example.com,09/07/2026,15/07/2026,East,Store,Electronics,5,137,20,shipped,paid,6,56,LE5 3WO,1,FALSE,,,,,,
O005880,C03901,Chen Green,chen.green3901@example.com,22/07/2026,25/07/2026,West,Web,Home,11,40,15,delivered,paid,3,56,WJ2 9EX,1,FALSE,,,,,,
O003565,C03842,Kwame Reyes,kwame.reyes3842@example.com,26/07/2026,02/08/2026,East,Web,Electronics,6,190,20,shipped,paid,7,29,MM2 9RY,1,FALSE,,,,,,
O008391,C00026,Zainab Nwosu,zainab.nwosu26@example.com,15/07/2026,22/07/2026,South,Web,Fashion,3,15,0,open,pending,7,25,K1 2TZ,1,FALSE,,,,,,
O005235,C03808,Yusuf Noor,yusuf.noor3808@example.com,27/07/2026,02/08/2026,South,Phone,Electronics,10,92,5,shipped,paid,6,27,SR9 9QW,1,FALSE,,,,,,
O007993,C00899,Maya Carter,maya.carter899@example.com,19/07/2026,22/07/2026,North,Web,Fashion,11,23,10,shipped,pending,3,49,A4 6KS,1,FALSE,,,,,,
O004043,C02574,Amina James,amina.james2574@example.com,07/07/2026,08/07/2026,West,Phone,Electronics,9,97,15,shipped,paid,1,21,W8 1PH,1,FALSE,,,,,,
O007138,C03530,Maya Nwosu,maya.nwosu3530@example.com,30/07/2026,05/08/2026,East,Phone,Beauty,7,54,0,shipped,paid,6,19,GG3 1FM,1,FALSE,,,,,,
O009747,C01114,Zainab Evans,zainab.evans1114@example.com,27/07/2026,02/08/2026,East,Web,Home,9,34,5,open,pending,6,38,BA9 2SM,1,FALSE,,,,,,
O008513,C02717,Priya Green,priya.green2717@example.com,16/07/2026,18/07/2026,East,Web,Home,1,62,20,cancelled,refund_pending,2,58,AR4 1DH,1,FALSE,,,,,,
O005735,C02239,Marcus Reyes,marcus.reyes2239@example.com,10/07/2026,11/07/2026,East,Web,Electronics,1,196,10,cancelled,pending,1,53,MN6 0PE,1,FALSE,,,,,,
O006034,C02752,Maya Farah,maya.farah2752@example.com,16/07/2026,19/07/2026,North,Web,Home,11,56,15,cancelled,refund_pending,3,30,MT7 4YP,1,FALSE,,,,,,
O009206,C04178,Fatima Ali,fatima.ali4178@example.com,13/07/2026,19/07/2026,South,Phone,Electronics,4,254,10,cancelled,refund_pending,6,18,AF7 4JF,1,FALSE,,,,,,
O009137,C01493,Chloe Okafor,chloe.okafor1493@example.com,28/07/2026,01/08/2026,South,Web,Home,7,36,0,open,pending,4,40,L8 4SH,1,FALSE,,,,,,
O006451,C04244,Yusuf Li,yusuf.li4244@example.com,13/07/2026,16/07/2026,South,Phone,Fashion,11,52,20,cancelled,refund_pending,3,23,A6 3TF,1,FALSE,,,,,,
O008363,C02670,Aisha Diallo,aisha.diallo2670@example.com,17/07/2026,20/07/2026,South,Phone,Fashion,1,38,20,shipped,paid,3,27,U1 8GQ,1,FALSE,,,,,,
O001995,C03651,Maya Khan,maya.khan3651@example.com,17/07/2026,20/07/2026,South,Store,Beauty,4,34,15,shipped,paid,3,70,RC1 1PH,1,FALSE,,,,,,
O007276,C01143,Omar Diallo,omar.diallo1143@example.com,16/07/2026,18/07/2026,South,Web,Fashion,10,22,0,cancelled,refund_pending,2,70,B8 0BN,1,FALSE,,,,,,
O001566,C04501,Maya Farah,maya.farah4501@example.com,04/07/2026,08/07/2026,North,Store,Home,11,64,0,delivered,paid,4,22,CU6 1TD,1,FALSE,,,,,,
O007222,C01899,Aisha Park,,25/07/2026,29/07/2026,East,Web,Home,7,22,0,returned,refund_pending,4,18,H4 3SU,1,FALSE,,,,,,
O005470,C04578,Maya Owusu,maya.owusu4578@example.com,27/07/2026,01/08/2026,North,Web,Fashion,11,19,10,returned,refund_pending,5,67,HS8 7KQ,1,FALSE,,,,,,
O004331,C03294,Robert Cole,robert.cole3294@example.com,06/07/2026,13/07/2026,West,Store,Fashion,11,17,0,shipped,paid,7,64,ED4 0YX,1,FALSE,,,,,,
O003024,C00235,Nadia Green,nadia.green235@example.com,06/07/2026,10/07/2026,East,Phone,Fashion,12,29,15,shipped,paid,4,19,HM9 1WS,1,FALSE,,,,,,
O000093,C00033,Ben Ade,ben.ade33@example.com,24/07/2026,27/07/2026,East,Phone,Fashion,6,40,5,delivered,paid,3,25,UP7 1OS,1,FALSE,,,,,,
O002850,C05319,Nadia Bello,nadia.bello5319@example.com,18/07/2026,,East,Web,Fashion,3,55,15,shipped,paid,2,32,WU1 2TW,1,TRUE,,,,,,
O000859,C02632,Jon Stone,jon.stone2632@example.com,27/07/2026,28/07/2026,South,Phone,Home,2,111,0,delivered,paid,1,30,D5 0BM,1,FALSE,,,,,,
O008557,C04222,Hana Carter,hana.carter4222@example.com,09/07/2026,13/07/2026,West,Phone,Electronics,5,145,0,open,pending,4,54,EN8 5RB,1,FALSE,,,,,,
O004987,C05225,Ben Park,ben.park5225@example.com,29/07/2026,03/08/2026,West,Phone,Beauty,4,35,10,shipped,paid,5,27,XL6 9YR,1,FALSE,,,,,,
O009197,C05196,Maya Owusu,maya.owusu5196@example.com,16/07/2026,18/07/2026,North,Store,Home,11,46,0,shipped,paid,2,63,H7 9PR,1,FALSE,,,,,,
O000775,C01581,Maya King,maya.king1581@example.com,12/07/2026,14/07/2026,West,Store,Beauty,6,12,5,cancelled,refund_pending,2,40,EX9 3LT,1,FALSE,,,,,,
O005150,C05334,Tom Li,tom.li5334@example.com,10/07/2026,11/07/2026,West,Store,Fashion,2,32,0,shipped,paid,1,66,K6 1AW,1,FALSE,,,,,,
